procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 1  0      0 29607120      0 2294888    0    0  7236   228 12037 14332 12  8 79  1  0 2024-03-18 19:25:42
 1  0      0 29596332      0 2301196    0    0  5484   285 13045 17988 12  9 79  1  0 2024-03-18 19:25:43
 2  0      0 29588228      0 2307612    0    0  6212   191 11360 13960 12  8 79  1  0 2024-03-18 19:25:44
 1  0      0 29578556      0 2315332    0    0  6696   193 11654 12991 12  7 80  1  0 2024-03-18 19:25:45
 3  0      0 29581520      0 2321740    0    0  5528   272 13362 14363 13  9 77  1  0 2024-03-18 19:25:46
 2  0      0 29567112      0 2335396    0    0  4428   313 13790 14205 13 11 75  1  0 2024-03-18 19:25:47
 2  0      0 29557124      0 2339756    0    0  3984   237 14025 14977 13 11 75  1  0 2024-03-18 19:25:48
 2  0      0 29547168      0 2344908    0    0  4180   278 13765 15277 13 11 76  1  0 2024-03-18 19:25:49
 2  0      0 29548800      0 2350796    0    0  5440   235 13342 14182 13 10 76  1  0 2024-03-18 19:25:50
 1  0      0 29537300      0 2357660    0    0  5668   437 12904 14654 13 10 75  1  0 2024-03-18 19:25:51
 2  0      0 29529204      0 2362572    0    0  4664   306 13272 15382 13 10 76  1  0 2024-03-18 19:25:52
 1  1      0 29523348      0 2367388    0    0  4196  9090 12940 16207 13 11 75  1  0 2024-03-18 19:25:53
 2  0      0 29516096      0 2373804    0    0  5284   238 12902 14008 13 10 76  1  0 2024-03-18 19:25:54
 1  0      0 29541396      0 2345444    0    0  4012   271 13495 14686 14 14 71  1  0 2024-03-18 19:25:55
 2  0      0 29535864      0 2352392    0    0  6656   275 12984 15066 13 10 75  1  0 2024-03-18 19:25:56
 3  0      0 29523204      0 2361980    0    0  9300   281 13534 17802 14 11 75  1  0 2024-03-18 19:25:57
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 2  0      0 29513964      0 2370908    0    0  7880   205 12154 14124 13 10 77  1  0 2024-03-18 19:25:58
 1  1      0 29507712      0 2376760    0    0  5156   262 12282 14275 12  9 78  1  0 2024-03-18 19:25:59
 1  0      0 29503456      0 2374752    0    0  5252   197 12827 13683 11  9 79  1  0 2024-03-18 19:26:00
 2  0      0 29494240      0 2383632    0    0  8536   222 12562 14228 12  8 79  1  0 2024-03-18 19:26:01
 2  0      0 29497100      0 2392444    0    0  8112   234 11814 13473 12  8 80  1  0 2024-03-18 19:26:02
 1  1      0 29490380      0 2398312    0    0  5088   252 12493 17621 12  9 78  1  0 2024-03-18 19:26:03
 2  1      0 29484968      0 2402624    0    0  4128   256 13237 17215 11  9 79  1  0 2024-03-18 19:26:04
 0  0      0 29477992      0 2409728    0    0  5768   255 13188 17297 12  9 79  1  0 2024-03-18 19:26:05
 1  0      0 29472324      0 2414756    0    0  4176   290 12793 17046 11 10 79  1  0 2024-03-18 19:26:06
 2  0      0 29466068      0 2420704    0    0  5736   252 12721 16948 11  9 79  1  0 2024-03-18 19:26:07
 1  0      0 29460604      0 2426444    0    0  5076   277 12380 14831 12  9 79  1  0 2024-03-18 19:26:08
 2  0      0 29454988      0 2431052    0    0  3664   321 12121 15609 11  9 79  1  0 2024-03-18 19:26:09
 4  0      0 29446812      0 2438632    0    0  5112   257 12664 17154 11  9 79  1  0 2024-03-18 19:26:10
 2  0      0 29439676      0 2444176    0    0  5380   252 13256 14937 12  9 79  1  0 2024-03-18 19:26:11
 2  0      0 29430476      0 2452420    0    0  7164   256 12147 15040 12  8 79  1  0 2024-03-18 19:26:12
 2  0      0 29421328      0 2458804    0    0  5972  2233 13353 15566 11  9 79  1  0 2024-03-18 19:26:13
 1  0      0 29410676      0 2463132    0    0  3396   325 14290 18116 11  9 79  1  0 2024-03-18 19:26:14
 4  0      0 29415240      0 2469156    0    0  4840   285 13682 16919 12  9 78  1  0 2024-03-18 19:26:15
 2  0      0 29407860      0 2474916    0    0  5376   232 13014 13568 13  9 78  1  0 2024-03-18 19:26:16
 2  0      0 29397840      0 2481008    0    0  5288   293 12915 14231 14 10 75  1  0 2024-03-18 19:26:17
 1  0      0 29390168      0 2488300    0    0  5900   270 12392 14275 14 10 76  1  0 2024-03-18 19:26:18
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 1  0      0 29375440      0 2502148    0    0  5416   249 12356 13521 13 10 76  1  0 2024-03-18 19:26:19
 3  0      0 29364976      0 2510116    0    0  6784   240 13261 13855 14 10 76  1  0 2024-03-18 19:26:20
 2  0      0 29355164      0 2517064    0    0  6676   485 12913 14008 13 10 76  1  0 2024-03-18 19:26:21
 2  0      0 29342464      0 2528868    0    0 10736   233 12312 13430 13 10 76  1  0 2024-03-18 19:26:22
 1  0      0 29333256      0 2537148    0    0  7840 11018 12550 13635 13 10 76  1  0 2024-03-18 19:26:23
 1  0      0 29335796      0 2543956    0    0  6332   275 11995 15331 14  9 76  1  0 2024-03-18 19:26:24
 3  0      0 29328612      0 2550968    0    0  6412   273 12976 14781 13 10 76  1  0 2024-03-18 19:26:25
 2  0      0 29319780      0 2559500    0    0  7484   279 13323 15331 13 10 76  1  0 2024-03-18 19:26:26
 1  1      0 29304604      0 2570308    0    0 10608   190 12635 12675 12  8 80  1  0 2024-03-18 19:26:27
 2  0      0 29291896      0 2581060    0    0  9692   224 11925 12533 12  8 80  1  0 2024-03-18 19:26:28
 2  0      0 29280268      0 2589552    0    0  8364   223 11796 13418 12  8 80  1  0 2024-03-18 19:26:29
 1  0      0 29269304      0 2597876    0    0  7052   186 11439 13574 12  8 80  1  0 2024-03-18 19:26:30
 2  0      0 29268960      0 2604624    0    0  6312   264 12443 14760 12  9 79  1  0 2024-03-18 19:26:31
 3  0      0 29258788      0 2612820    0    0  7656   256 11268 13461 12  7 80  1  0 2024-03-18 19:26:32
 2  0      0 29250804      0 2620080    0    0  6596   257 13258 15088 11  9 79  1  0 2024-03-18 19:26:33
 1  0      0 29240488      0 2630740    0    0  9436   223 12892 14013 11  8 80  1  0 2024-03-18 19:26:34
 1  1      0 29232688      0 2638492    0    0  7172   289 11859 12778 12  8 80  1  0 2024-03-18 19:26:35
 2  0      0 29225184      0 2645052    0    0  6100   220 13045 14289 11  9 79  1  0 2024-03-18 19:26:36
 2  0      0 29214152      0 2656132    0    0 10096   223 11732 12963 12  8 80  1  0 2024-03-18 19:26:37
 1  0      0 29208148      0 2661832    0    0  4920   252 13708 16234 12  9 78  1  0 2024-03-18 19:26:38
 2  0      0 29208044      0 2660984    0    0  6752   271 12821 14767 11  9 79  1  0 2024-03-18 19:26:39
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 2  0      0 29194108      0 2668092    0    0  6132   262 12152 14001 11  9 79  1  0 2024-03-18 19:26:40
 1  0      0 29185512      0 2674944    0    0  5888   255 13070 15037 11  9 79  1  0 2024-03-18 19:26:41
 1  0      0 29176252      0 2682848    0    0  7132   253 11921 13257 12  8 79  1  0 2024-03-18 19:26:42
 1  0      0 29175016      0 2691124    0    0  7916   168 10871 12344 12  7 80  1  0 2024-03-18 19:26:43
 2  0      0 29162496      0 2699416    0    0  7988   658 12401 13065 12  8 79  1  0 2024-03-18 19:26:44
 2  0      0 29162356      0 2708072    0    0  7748   223 12026 13773 12  8 80  1  0 2024-03-18 19:26:45
 2  0      0 29149312      0 2718444    0    0  9324   234 12398 14167 12  9 78  1  0 2024-03-18 19:26:46
 1  0      0 29129440      0 2734672    0    0  7604   203 11196 12059 13  9 78  1  0 2024-03-18 19:26:47
 2  0      0 29125816      0 2745416    0    0  8732   242 12629 14007 13 10 77  1  0 2024-03-18 19:26:48
 1  0      0 29114564      0 2751564    0    0  5336   269 12899 14171 13 10 76  1  0 2024-03-18 19:26:49
 3  0      0 29117040      0 2758316    0    0  6384   243 12736 14052 13 10 77  1  0 2024-03-18 19:26:50
 1  0      0 29107772      0 2764308    0    0  4728   585 13442 14914 13 11 76  1  0 2024-03-18 19:26:51
 2  0      0 29098428      0 2770464    0    0  6336   275 13178 14195 13 10 76  1  0 2024-03-18 19:26:52
 1  0      0 29089292      0 2778264    0    0  6368  9720 12383 15279 13 10 76  1  0 2024-03-18 19:26:53
 2  0      0 29069260      0 2795864    0    0 17128   203 11772 14413 13  9 78  1  0 2024-03-18 19:26:54
 1  0      0 29058604      0 2803452    0    0  6768   308 12601 14907 14 10 76  1  0 2024-03-18 19:26:55
 1  0      0 29050316      0 2812540    0    0  8352   244 12810 15867 13 10 76  1  0 2024-03-18 19:26:56
 2  0      0 29040516      0 2822568    0    0  9184   233 12820 14924 12  9 78  1  0 2024-03-18 19:26:57
 1  0      0 29025056      0 2835304    0    0 12148   223 12485 15260 12  8 79  1  0 2024-03-18 19:26:58
 1  0      0 29013768      0 2842320    0    0  6036   252 13334 15698 12  8 79  1  0 2024-03-18 19:26:59
 4  0      0 28999008      0 2855192    0    0 12608   193 10568 11370 12  7 81  1  0 2024-03-18 19:27:00
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 3  0      0 28985812      0 2865492    0    0  9844   197 11163 15776 12  8 80  1  0 2024-03-18 19:27:01
 2  0      0 28973272      0 2876160    0    0  9380   226 11015 12490 13  7 80  1  0 2024-03-18 19:27:02
 1  0      0 28960840      0 2886224    0    0  9700   226 11537 15301 12  8 80  1  0 2024-03-18 19:27:03
 1  0      0 28948884      0 2895032    0    0  7888   254 11821 14284 12  8 80  1  0 2024-03-18 19:27:04
 1  0      0 28938344      0 2905080    0    0  9672   193 11675 14786 12  8 79  1  0 2024-03-18 19:27:05
 1  0      0 28932600      0 2910252    0    0  4088   289 12920 15957 11  9 79  1  0 2024-03-18 19:27:06
 1  0      0 28928344      0 2914968    0    0  4360   260 12707 14467 11  9 80  1  0 2024-03-18 19:27:07
 1  0      0 28923612      0 2919860    0    0  3840   323 12520 18276 12  9 79  1  0 2024-03-18 19:27:08
 1  0      0 28917016      0 2923396    0    0  3788   361 12457 19966 11 10 78  1  0 2024-03-18 19:27:09
 1  0      0 28912568      0 2927552    0    0  2160   532 14796 19150 11 10 78  1  0 2024-03-18 19:27:10
 2  0      0 28905304      0 2931312    0    0  2744   490 14337 16861 12 10 77  1  0 2024-03-18 19:27:11
 2  0      0 28898396      0 2935896    0    0  4040   272 13136 14295 11  8 80  1  0 2024-03-18 19:27:12
 2  0      0 28892044      0 2940900    0    0  4012   290 12785 15973 12  9 79  1  0 2024-03-18 19:27:13
 1  0      0 28885416      0 2946432    0    0  4932   230 11987 14084 12  8 79  1  0 2024-03-18 19:27:14
 1  0      0 28877772      0 2952408    0    0  5040   256 12774 14718 11  9 79  1  0 2024-03-18 19:27:15
 1  0      0 28861064      0 2967080    0    0  5604   276 12921 14930 13 10 76  1  0 2024-03-18 19:27:16
 1  0      0 28850976      0 2973536    0    0  6112   238 13054 15914 13 10 76  1  0 2024-03-18 19:27:17
 2  0      0 28845068      0 2971064    0    0  4512   313 12692 15456 13 11 75  1  0 2024-03-18 19:27:18
 3  0      0 28836008      0 2977312    0    0  5752   242 12671 16432 13 10 76  1  0 2024-03-18 19:27:19
 2  0      0 28829612      0 2982388    0    0  4248  2407 13361 14470 13 10 76  1  0 2024-03-18 19:27:20
 4  0      0 28825088      0 2996780    0    0  6004   426 13344 14031 14 10 75  1  0 2024-03-18 19:27:21
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 1  0      0 28814772      0 3005000    0    0  7172   210 13246 13666 13 10 76  1  0 2024-03-18 19:27:22
 2  0      0 28809112      0 3010140    0    0  4724  3561 13767 14464 13 11 75  1  0 2024-03-18 19:27:23
 2  0      0 28802652      0 3016708    0    0  5404  5733 13060 15229 13 11 75  1  0 2024-03-18 19:27:24
 1  1      0 28795164      0 3024152    0    0  5300   313 12836 16366 13 10 76  1  0 2024-03-18 19:27:25
 1  0      0 28789144      0 3030136    0    0  4988   300 13528 17079 13 11 76  1  0 2024-03-18 19:27:26
 2  0      0 28783168      0 3036328    0    0  6048   262 13840 18889 12  8 79  1  0 2024-03-18 19:27:27
 1  0      0 28776204      0 3042332    0    0  4908   286 13149 17624 12  8 79  1  0 2024-03-18 19:27:28
 1  0      0 28770972      0 3047972    0    0  4400   281 12914 15838 12  9 79  1  0 2024-03-18 19:27:29
 1  0      0 28766744      0 3054104    0    0  5308   252 14049 15184 11  9 79  1  0 2024-03-18 19:27:30
 1  0      0 28778996      0 3061760    0    0  6624   286 13674 15509 11  9 79  1  0 2024-03-18 19:27:31
 2  0      0 28772080      0 3067340    0    0  5320   219 13220 14533 12  8 79  1  0 2024-03-18 19:27:32
 3  0      0 28763124      0 3074232    0    0  6564   223 12204 13052 12  8 80  1  0 2024-03-18 19:27:33
 4  0      0 28752956      0 3082168    0    0  6848   252 12943 13487 12  8 80  1  0 2024-03-18 19:27:34
 2  0      0 28746752      0 3087524    0    0  4208   257 12040 17570 12  9 78  1  0 2024-03-18 19:27:35
 3  0      0 28736280      0 3096068    0    0  7600   219 12976 18628 12  8 79  1  0 2024-03-18 19:27:36
 2  0      0 28727560      0 3103824    0    0  7092   164 9559 12669 12  6 82  1  0 2024-03-18 19:27:37
 1  0      0 28720660      0 3107948    0    0  3640   190 10413 13288 12  6 81  1  0 2024-03-18 19:27:38
 1  1      0 28723472      0 3114908    0    0  6784   157 10567 14311 12  7 81  1  0 2024-03-18 19:27:39
 2  0      0 28712520      0 3122240    0    0  6240   253 11911 18382 12  8 79  1  0 2024-03-18 19:27:40
 1  0      0 28702912      0 3128944    0    0  6008   263 13006 15524 12  9 79  1  0 2024-03-18 19:27:41
 2  0      0 28691240      0 3135620    0    0  5432   252 12931 17600 12  9 79  1  0 2024-03-18 19:27:42
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 1  0      0 28676260      0 3148776    0    0 12600   220 12532 15163 12  8 79  1  0 2024-03-18 19:27:43
 3  0      0 28666216      0 3155308    0    0  5620   239 13564 15188 11  9 79  1  0 2024-03-18 19:27:44
 2  0      0 28659884      0 3158756    0    0  3364   297 13365 16401 12  9 79  1  0 2024-03-18 19:27:45
 3  0      0 28659420      0 3164672    0    0  4568   261 13773 15235 12 10 77  1  0 2024-03-18 19:27:46
 1  0      0 28651268      0 3170188    0    0  5172   239 13639 14736 13 10 76  1  0 2024-03-18 19:27:47
 3  0      0 28643096      0 3177864    0    0  6580   336 13906 16293 14 10 75  1  0 2024-03-18 19:27:48
 3  0      0 28656264      0 3150320    0    0  4516   337 13483 17395 15 13 71  1  0 2024-03-18 19:27:49
 1  0      0 28651140      0 3156968    0    0  5708   345 14313 17615 14 11 74  1  0 2024-03-18 19:27:50
 3  0      0 28643860      0 3163336    0    0  5672   283 13405 14487 13 10 77  1  0 2024-03-18 19:27:51
 1  0      0 28633928      0 3168204    0    0  4324   424 13408 15293 13 10 76  1  0 2024-03-18 19:27:52
 1  0      0 28625212      0 3173480    0    0  4496   265 12655 17630 13 11 75  1  0 2024-03-18 19:27:53
 1  0      0 28612496      0 3187080    0    0  4536 10259 13607 16787 13 11 75  1  0 2024-03-18 19:27:54
 2  0      0 28604764      0 3194708    0    0  6888   231 13420 16405 13 11 76  1  0 2024-03-18 19:27:55
 1  0      0 28597012      0 3201592    0    0  6216  2509 13258 15978 13 11 76  1  0 2024-03-18 19:27:56
 1  0      0 28601660      0 3200924    0    0  5716   236 11889 13328 14  9 76  1  0 2024-03-18 19:27:57
 2  0      0 28606884      0 3205948    0    0  4240   279 13312 16311 13 10 76  1  0 2024-03-18 19:27:58
 3  0      0 28600372      0 3211636    0    0  4864   313 13049 15137 14 10 75  1  0 2024-03-18 19:27:59
 3  0      0 28592016      0 3216888    0    0  4584   241 12515 15153 13 10 77  1  0 2024-03-18 19:28:00
 3  0      0 28585816      0 3222568    0    0  5112   296 12977 18056 12  9 79  1  0 2024-03-18 19:28:01
 1  0      0 28589604      0 3229868    0    0  6032   260 13289 17852 12  8 79  1  0 2024-03-18 19:28:02
 2  0      0 28578300      0 3236356    0    0  5580   223 13905 15761 11  9 79  1  0 2024-03-18 19:28:03
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 2  0      0 28567744      0 3242792    0    0  5396   286 13070 14912 12  9 79  1  0 2024-03-18 19:28:04
 2  0      0 28570148      0 3246736    0    0  4228   285 13418 15258 12  9 79  1  0 2024-03-18 19:28:05
 1  0      0 28561512      0 3254340    0    0  5936   226 12647 14841 12  9 79  1  0 2024-03-18 19:28:06
 1  0      0 28551336      0 3261132    0    0  5936   245 12965 14389 12  9 79  1  0 2024-03-18 19:28:07
 1  0      0 28542172      0 3267596    0    0  6348   219 12937 14047 12  9 79  1  0 2024-03-18 19:28:08
 1  0      0 28534516      0 3275060    0    0  6348   223 13115 14298 12  9 78  1  0 2024-03-18 19:28:09
 2  0      0 28523660      0 3284272    0    0  8196   231 12445 14382 12  9 79  1  0 2024-03-18 19:28:10
 0  0      0 28515760      0 3291200    0    0  6964   219 12586 14118 11  9 79  1  0 2024-03-18 19:28:11
 2  0      0 28505736      0 3297744    0    0  4928   252 13451 14654 12  9 79  1  0 2024-03-18 19:28:12
 3  0      0 28503048      0 3305480    0    0  7428   220 12845 14238 12  9 79  1  0 2024-03-18 19:28:13
 1  0      0 28493720      0 3311496    0    0  5128   281 13152 15024 12  9 79  1  0 2024-03-18 19:28:14
 1  0      0 28482616      0 3319200    0    0  6708   259 12865 15084 11  9 79  1  0 2024-03-18 19:28:15
 1  0      0 28484460      0 3325152    0    0  5708   240 12699 14619 13  9 77  1  0 2024-03-18 19:28:16
